# jd	phase	mag	magdiff	activity
2454273.84283	0.25676	12.36828	-0.268181672130272	active
2453211.72181	0.25715	12.6025	-0.0337605242314858	passive
2454338.64449	0.2581	12.59833	-0.0374618944404297	passive
2453101.86108	0.26211	12.6317	-0.00246501774259222	passive
2455017.63834	0.26681	12.63915	0.00610301860113971	passive
2455245.84464	0.26842	12.65255	0.0196727979435796	passive
2452053.8442	0.26875	12.66188	0.0290234536599101	passive
2454307.68604	0.2694	12.61947	-0.0133602086962821	active
2453135.69151	0.27021	12.63581	0.00298562248608647	passive
2454724.64944	0.27047	12.66893	0.0361010653834999	passive
2452487.7216	0.27344	12.72598	0.0928708703680243	passive
2452921.58816	0.27427	12.66892	0.0356554269623093	passive
2452039.778	0.27596	12.62994	-0.00374885631828015	passive
2454645.7874	0.2784	12.66655	0.0319961808554883	passive
2455434.63626	0.27996	12.33133	-0.303928029530658	active
2454355.61257	0.28091	12.5947	-0.0410429286908194	passive
2455307.86076	0.28102	12.65354	0.0177382288071453	passive
2452118.6845	0.2838	12.7461	0.108629844354615	passive
2453293.49913	0.28399	12.59748	-0.0401166599908684	passive
2452394.7809	0.28416	12.66711	0.0293988267229892	passive
2452890.63195	0.28637	12.67026	0.0309482378504775	passive
2453149.82572	0.28714	12.63146	-0.00845720029854213	passive
2453087.84906	0.28854	12.62699	-0.014089293806574	passive
2454372.53952	0.28913	12.71522	0.0736277510803838	passive
2452535.664	0.29058	12.65479	0.011880097291975	passive
2455355.78195	0.29064	12.62718	-0.0157861443804901	passive
2455276.90382	0.29287	12.78678	0.141629493048491	passive
2455048.70214	0.2929	12.61212	-0.0330611186301351	passive
2454938.82761	0.29296	12.7453	0.100057562227317	passive
2452332.8267	0.29353	12.73543	0.0895986953025272	passive
2454907.83992	0.29389	12.60435	-0.0418590785715729	passive
2455324.81072	0.29741	12.6049	-0.0452329457605565	passive
2455386.79344	0.29816	12.62905	-0.0219707789872459	passive
2454758.546	0.30204	12.35803	-0.297852900965283	active
2455293.8348	0.30251	12.64175	-0.0147509667100358	passive
2454600.78008	0.30307	12.72375	0.0665048195681202	passive
2453217.48701	0.3035	12.58522	-0.0726022923582565	passive
2455341.73878	0.30602	12.64413	-0.0171694990287428	passive
2455375.54866	0.30683	12.68691	0.0244598184352167	passive
2452876.60537	0.30764	12.58711	-0.0765061282547972	passive
2455372.73642	0.30862	12.71491	0.0498634813095542	passive
2453648.55028	0.30931	12.70691	0.0408438213962832	passive
2452363.8676	0.31149	12.71686	0.047507676029678	passive
2453104.81788	0.31162	12.70731	0.0377587437871991	passive
2452924.51379	0.31272	12.67587	0.00462276669743922	passive
2453245.68707	0.31311	12.61362	-0.0582338529925384	passive
2454276.82261	0.31444	12.43589	-0.238052576567009	active
2454245.83257	0.31453	12.36549	-0.30859500198652	active
2454341.63164	0.31839	12.648	-0.0323109322279258	passive
2452008.9087	0.3189	12.66534	-0.0158092457606731	passive
2452907.62877	0.31939	12.7169	0.0349422084972879	passive
2453152.7392	0.32128	12.69639	0.0112869081480067	passive
2454775.50505	0.32166	12.41827	-0.267470237751336	active
2454538.85348	0.32223	12.74567	0.0589712817256132	passive
2454293.75358	0.32408	12.42503	-0.264800576241838	active
2453197.82421	0.3242	12.64235	-0.0476847448702955	active
2455375.60099	0.3254	12.71671	0.0246274572649181	passive
2452521.6795	0.32678	12.71063	0.0161798288438515	passive
2453459.84306	0.32773	12.6466	-0.0494872467058407	passive
2455468.5823	0.3291	12.2573	-0.441157404175476	active
2453310.53111	0.32949	12.68796	-0.0111739760544918	passive
2453428.85773	0.32949	12.71299	0.0138560239455074	passive
2454744.54138	0.33111	12.31632	-0.385632220949173	active
2454648.75833	0.33294	12.6461	-0.0590489968625754	passive
